:ID,source,source_id,title,abstract,url,:LABEL
pubmed:40258421,pubmed,40258421,Dysregulation of peripheral oxidative stress and the Nrf2 antioxidant system in Major Depressive Disorder.,"Oxidative stress and inflammation have been found to be involved in the development of major depressive disorder (MDD). The aim of this study was to investigate the peripheral levels of oxidative stress and the nuclear factor erythroid 2-related factor 2 (Nrf2) antioxidant system markers in patients with MDD and to evaluate the changes in these markers after 12 weeks of antidepressant treatment. We consecutively enrolled 104 drug-naïve or drug-free patients with an acute episode of MDD and 50 healthy controls (HCs). Plasma levels of Nrf2, phospho-Nrf2 (p-Nrf2), heme oxygenase-1 (HO-1), superoxide dismutase (SOD), malondialdehyde (MDA), phospholipase A2 (PLA2) and cyclooxygenase-2 (COX-2), were measured with the enzyme-linked immunosorbent assay. Patients with MDD exhibited lower levels of the antioxidant system Nrf2, p-Nrf2, HO-1, SOD and higher levels of oxidative stress markers COX-2, PLA2, MDA compared to HCs (all p < 0.001). HO-1 levels differed significantly among melancholic, anxious, and atypical depression (p = 0.002). In addition, we found a negative correlation between somatic symptoms in HAMA scores and Nrf2 levels in MDD group (p = 0.04). At 12 weeks, COX-2 levels significantly increased in the non-remission group compared to baseline (p = 0.039), whereas no significant changes were observed in the remission group. Peripheral oxidative stress and the Nrf2 antioxidant system were found to be dysregulated in patients with MDD. The Nrf2 antioxidant system might be a protective factor for somatic symptoms in MDD, whereas COX-2 might be a risk factor for poor antidepressant efficacy.",https://pubmed.ncbi.nlm.nih.gov/40258421/,Document:Pubmed
pubmed:40250813,pubmed,40250813,Association of aberrant gray matter neurite density with neurovegetative symptom in atypical depression.,"The heterogeneity of symptoms in major depressive disorder is impeding progress toward patient-specific treatment strategies and course trajectories. Origins of such differential clinical manifestations likely have dissociable pathophysiologies, but neural substrates associated with specific atypical depressive symptoms remain elusive. The muti-shell diffusion MRI images were acquired from 50 patients with atypical depression (AD), 97 patients with non-atypical depression (non-AD), and 50 healthy controls (HCs). We used gray matter-specific multi-compartment diffusion models (cortical-neurite orientation dispersion and density imaging and free-water elimination model) to assess abnormalities of gray matter microstructure associated with AD. Superficial U-fibers analysis was performed to clarify short-range cortico-cortical connections. Abnormalities in intracellular volume fraction (ICVF) and free-water fraction anisotropy were found in the superior frontal gyrus, middle frontal gyrus, inferior parietal gyrus, and superior parietal gyrus across three groups. Post-hoc pairwise comparative analysis yielded similar results. While adjusting for the effects of age, gender, education, and the ICVF mentioned above, AD patients showed significantly higher scores in reversed neurovegetative symptoms and leaden paralysis compared with non-AD patients. Moreover, diagnosis-related alterations in ICVF of right caudal middle frontal gyrus and education-related changes in ICVF of right superior frontal gyrus were significantly associated with hypersomnia. We also found that underlying superficial U-fibers reflected deficits in cortical-derived neurite density. Cortical-derived neurite density abnormalities were significantly associated with atypical depressive symptoms, capturing interindividual etiological heterogeneity in patients with major depressive disorder. Cortical-derived neurite density within the medial prefrontal gyrus may be a robust biomarker for atypical depressive ...",https://pubmed.ncbi.nlm.nih.gov/40250813/,Document:Pubmed
pubmed:40239383,pubmed,40239383,Differential patterns of axonal loss associated with threat-related adversity in atypical depression and non-atypical depression.,"Major depressive disorder (MDD) encompasses a broad spectrum of heterogeneous symptoms arising from distinct etiological mechanisms. Phenotypic markers of psychopathology are most likely influenced by exposure to childhood maltreatment, yielding distinct subtypes within conventional diagnostic boundaries. However, the biological interactions between MDD subtypes and types of childhood trauma remain unclear. 50 atypical depression (AD) patients, 97 non-AD patients and 50 healthy controls were included to complete multi-shell diffusion MRI scans and clinical assessments. Differential tractography was performed to clarify the axonal injury between the AD and non-AD groups. Moreover, correlational tractography was employed to individually assess the relationship between quantitative anisotropy (QA) and all types of childhood trauma in each depressed subgroup. Our study found that AD and non-AD patients had differential axonal loss primarily involving the bilateral superior longitudinal fasciculus, arcuate fasciculus, inferior longitudinal fasciculus, parietal aslant tract, and corpus callosum. Furthermore, AD patients showed significantly negative associations between QA values, childhood trauma total scores, and threat-related adversity, while significantly positive associations were observed in non-AD patients. However, similar phenomena were not observed for deprivation-related adversities. Our findings indicate differential spatial patterns of axonal alterations associated with threat-related adversity in atypical depression and non-atypical depression. Efforts to attenuate the consequences of childhood maltreatment for MDD should consider the associations between specific patterns of adversity and specific clinical manifestations.",https://pubmed.ncbi.nlm.nih.gov/40239383/,Document:Pubmed
pubmed:40056642,pubmed,40056642,Does having COVID-19 infection history lead to a different clinical presentation and treatment response in patients with major depression?,"This study aimed to investigate whether a history of Coronavirus disease 2019 (COVID-19) affects depression severity, symptoms, and treatment response in patients with major depressive disorder (MDD). The study included 76 patients with a history of COVID-19 and 98 patients without, all diagnosed with first-episode MDD. After one month, 32 patients with and 36 without a history of COVID-19 were re-evaluated. Beck Depression Inventory, Clinically Useful Depression Outcome Scale, Community Assessment of Psychic Experiences, WHO Quality of Life Scale Short Form, Pittsburgh Sleep Quality Index, and Structured Interview Guide for the Hamilton Depression Rating Scale Seasonal Affective Disorder Version (SIGH-SAD) were administered to the patients at the initial presentation. The self-report scales were re-administered at the follow-up visit. Patients with a history of COVID-19 infection had significantly higher SIGH-SAD scores for increased appetite, weight gain, somatic anxiety, and paranoid symptoms. After treatment, improvement in the physical subscale of quality of life was significantly better in these patients. While depression severity was similar in both groups, atypical symptoms were more prominent in patients with a history of COVID-19 infection. These patients also showed greater improvements in mixed symptoms and quality of life after treatment.",https://pubmed.ncbi.nlm.nih.gov/40056642/,Document:Pubmed
pubmed:39965674,pubmed,39965674,Atypical depression and emotion dysregulation: Clinical and psychopathological features.,"Most atypical depression (AD) cases endorse prominent mood reactivity, anxiety, and interpersonal sensitivity, resembling some of the characteristics of emotional dysregulation (ED). The present study assesses the frequency and clinical features of different levels of ED in ADyes vs. non-AD(ADno) cases. The present cross-sectional study discriminated depressed outpatients screened with the Hamilton Depression rating scale with the Atypical Depression Supplement (SIGH-ADS), Symptom Checklist-90-Revised, Temperament Evaluation of Memphis, Pisa, Paris, and San Diego Auto-questionnaire, 110-item version, 36-item Difficulties in Emotion Regulation Scale (DERS), and Young Mania Rating Scale into people with high (EDhigh) vs. low (EDlow) for a broad range of clinical and psychopathological features. Descriptive statistics were followed by random forest analysis with ""out-of-bag""[OOB] computation. We included 326 patients (MDD = 204[62.60 %], BD-II = 105[32.20 %], and BD-I = 17[5.20 %]). ADyesEDhigh cases had the earliest age at the onset of depression and overall clinical burden. Higher scores at interpersonal sensitivity, somatization, early age at onset of depression, anxious features, non-atypical core of depression, cyclothymic and depressive temperament, DERS total, and strategies scores predicted higher odds of atypical depression (OOB = 0.25). Among other predictors, age at onset of depression somatization and cyclothymic temperament predicted EDhigh group membership (OOB = 0.23). Hyperthymic temperament, the SIGH-ADS atypical balance percentage score, and somatization emerged as top predictors of treatment-resistant-depression (OOB = 0.12) in contrast to the SIGH-ADS-8-item atypical balance, psychotic features, and age at onset for treatment-resistant-bipolar-depression (OOB = 0.16). Cross-sectional design; treatment-seeking outpatients. AD and ED represent intertwined clinical entities potentially relevant to enhanced treatment outcomes, warranting more accurate r...",https://pubmed.ncbi.nlm.nih.gov/39965674/,Document:Pubmed
pubmed:39863986,pubmed,39863986,Forty years of seasonal affective disorder.,"In 2024, we observe the fortieth anniversary of the publication, where, for the first time, the term of Seasonal Affective Disorder (SAD) was used. Presently, SAD is regarded as a special category of mood disorder. In the American Diagnostic and Statistical Manual of Mental Disorders, fifth edition (DSM-V), the seasonality makes a specifier, ""with seasonal pattern"", both for recurrent depression or Major Depressive Disorder (MDD), and for Bipolar Disorder (BD). The most spectacular phenomenon among SAD is winter depression. Its symptomatology is mostly similar to atypical depression, characterized by excessive sleepiness and carbohydrate craving. SAD can pertain up to one fifth of persons with MDD or BD and is more frequent in women. SAD can be considered as an extreme expression of the central nervous system (CNS) changes related to circannual rhythm of lighting. The seasonal changes of the CNS function apply to the secretion of melatonin, the neurotransmitters dopamine and serotonin and the hypothalamic-pituitary-adrenal axis. In the circadian and circannual processes, a significant role is played by so-called ""clock genes"". SAD may be a legacy of Homo neanderthalensis. In winter depression, the therapeutic effect is obtained by an exposition to bright light (bright light therapy - BLT) as well as to blue light or using the method of dawn simulation. The therapeutic effect of phototherapy has also been ascertained in non-seasonal depression. As a counterpoint to this mechanism, promising trials have been undertaken in manic states by light restriction using blue light blocking glasses.",https://pubmed.ncbi.nlm.nih.gov/39863986/,Document:Pubmed
pubmed:39626074,pubmed,39626074,Differentiating Depressive Symptoms From Side Effects in Individuals With Major Depressive Disorder With Postpartum Onset.,"Somatic symptoms are commonly seen in major depressive disorder (MDD) with postpartum onset and can be similar to side effects of antidepressant medications. The aim of this study is to determine whether the decline in depressive symptoms measured by the Structured Interview Guide for the Hamilton Depression Rating Scale with Atypical Depression Supplement (SIGH-ADS) is significantly associated with the decrease in somatic symptoms identified by the Asberg scale. A secondary analysis of data from a randomized controlled trial was conducted. The original 8-week trial included 62 participants and assessed the efficacy of sertraline versus estradiol transdermal patches and their respective placebos for MDD with postpartum onset. The SIGH-ADS scale was used to assess depression severity and the Asberg scale was used to evaluate treatment emergent side effects, defined as an increase of ≥2 from baseline measures. Correlation analyses were performed between total scale scores. The scales were compared to establish symptoms, which overlapped across scales versus symptoms, which were unique to each scale. Positive correlations were observed between the SIGH-ADS and Asberg scales and across the 8-week trial in all 3 treatment groups (correlation coefficient range 0.468-0.712). Headache was the most frequent treatment emergent side effect (10 occurrences). Fourteen symptoms were found to overlap between the 2 scales. These findings underscore the importance of reviewing somatic symptoms before administering medication to discern true treatment emergent side effects, especially in populations recovering from labor and delivery. Somatic symptoms decline in parallel with depressive symptom scores during treatment, suggesting they are indicative of underlying illness rather than side effects.",https://pubmed.ncbi.nlm.nih.gov/39626074/,Document:Pubmed
pubmed:39566056,pubmed,39566056,Rates of Major Depressive Disorder and Bipolar Disorder in Black and White Postpartum Women.,"Importance: Little is known about differences between Black and White women with respect to the prevalence of postpartum mood disorders or symptom presentations. Objective: To determine the prevalence and characteristics of postpartum major mood disorders in Black and White women at 4-6 weeks after birth. Methods: This is a secondary analysis of a large-scale study designed to screen women for postpartum depression with the Edinburgh Postnatal Depression Scale (EPDS) and collect symptom data. Data were collected at an urban maternity hospital in an academic setting in Pittsburgh, Pennsylvania. Of the 2,019 women who screened positive and accepted a psychiatric diagnostic interview, 163 and 85 Black women had major depressive and bipolar disorders, respectively, and 508 and 177 White women had major depressive and bipolar disorders, respectively. Those with an EPDS score greater than or equal to 10 were offered a psychiatric assessment (in-person at home or by telephone) with the Structured Clinical Interview for DSM IV using the Structured Interview Guide for the Hamilton Rating Scale for Depression, Atypical Depression Version symptom inventory, a questionnaire related to childhood and adulthood physical and sexual abuse, and the Short Form Survey 12. Participants who self-identified as Black or White were included in this analysis. Results: Among screen-positive participants, no significant difference in the rate of major depressive disorder (40% Black and 35% White) was observed. However, bipolar disorder significantly differed between Black (19.2%) and White (11.5%) women. Additionally, symptom profiles differed between Black and White participants with major depressive disorder, and a high rate of traumatic experiences was reported by participants with major depression and bipolar disorder in both racial groups. Conclusion: An understanding of the different presentations of postpartum mood disorders between Black and White women, as well as trauma-informed care...",https://pubmed.ncbi.nlm.nih.gov/39566056/,Document:Pubmed
pubmed:39540076,pubmed,39540076,The Association of Genetic Polymorphisms and Atypical Depression in Adults: A Systematic Review.,"Atypical depression (AD) is a clinical subtype of depression characterised by mood reactivity and at least two of the following features: significant weight gain/increased appetite, hypersomnia, leaden paralysis, and/or interpersonal rejection sensitivity. The role of genetics in the development of depression remains a considerable level of interest among individuals. Due to the large number of breakthrough studies in genetics, there is currently a wealth of heterogeneous data on the existence of genetic markers for depression, including AD. However, it appears that there is a gap in the literature, as we were unable to identify any systematic reviews or meta-analyses that comprehensively describe these data. Therefore, our research aims to provide high-quality, solid evidence for further studies in this area. Electronic bibliographic databases (Scopus, MEDLINE) were systematically searched from inception to September 2023. We searched for any specific genetic markers that could be retrieved associated with AD. The quality of studies has been assessed by means of the Q-genie tool. Nine studies meeting the inclusion criteria were selected, which appeared to link genetic polymorphisms to atypical depression. Four studies examined genetic polymorphisms associated with the serotonin transporter gene (5-HTT), three studies examined genetic polymorphisms associated with endocrine regulation, two studies considered genetic polymorphisms associated with immune and/or cellular regulation, specifically the melanin-concentrating hormone receptor 2 (MCHR2), mineralocorticoid receptor (MR), and fat mass and obesity-associated protein (FTO) genes involved in the regulation of energy balance. The extracted data confirm that the atypical type of major depressive disorder is heritable to a certain extent. Individual risk markers for developing this type of depression may be identified in the future.",https://pubmed.ncbi.nlm.nih.gov/39540076/,Document:Pubmed
pubmed:39505048,pubmed,39505048,Depression and obesity: Focus on factors and mechanistic links.,"Major depressive disorder (MDD) is defined as mood disorder causing a persistent loss of interest and despair for two weeks or greater, with related symptoms. Depression can interfere with daily life and can cause those affected to not work, study, eat, sleep, and enjoy previously enjoyed hobbies and life events as they did previously. If untreated, it can become a serious health condition. Depression is multifactorial with a variety of factors influencing the condition. These factors include: (1) poor diet and exercise, (2) socioeconomic status, (3) gender, (4) biological clocks, (5) genetics and epigenetics, and (6) personal stressors. Treatment of depressive disorders is thus also multifactorial and utilizes the following therapies: (1) diet and exercise, (2) bright light therapy, (3) cognitive behavioral therapy, and (4) pharmaceutical therapy. Obesity is defined as body mass index over 30 and above, is believed to be causally linked to MDD through both psychological and molecular means. Atypical depression, a common form of MDD, is most strongly correlated with a high proclivity for obesity. Obesity and depression have a bidirectional relationship, a patient experiencing either condition singularly is more likely to develop the other due to the neural links between the two, including emotional lability, physical health of the brain, hormones, cytokine secretion, appetite, diet and feeding habits, inflammatory state. In individuals consuming a high fat diet (HFD) commonly ingested by those with obesity, the gut-microbiome is altered leading to systemic inflammation and the dysregulation of mood and the HPA axis impacting their neural health. The purpose of this paper is to examine the interplay of potential molecular, psychological, societal, and environmental causal factors of depressive disorders and how obesity perpetuates depression. A secondary aim of this paper is to examine current interventions that may help improve those affected by both conditions.",https://pubmed.ncbi.nlm.nih.gov/39505048/,Document:Pubmed
pubmed:39408648,pubmed,39408648,Are Methylation Patterns in the ,"The KALRN gene (encoding kalirin) has been implicated in several neuropsychiatric and neurodegenerative disorders. However, genetic evidence supporting this implication is limited and targeted epigenetic analyses are lacking. Here, we tested associations between epigenetic variation in KALRN and interindividual variation in depressive symptoms (PHQ9) and cognitive (MoCA) performance, in an Italian population cohort (N = 2409; mean (SD) age: 67 (9) years; 55% women). First, we analyzed the candidate region chr3:124584826-124584886 (hg38), within the KALRN promoter, through pyrosequencing of 1385 samples. Then, we widened the investigated region by analyzing 137 CpGs annotated to the whole gene, rescued from epigenome-wide (Illumina EPIC) data from 1024 independent samples from the same cohort. These were tested through stepwise regression models adjusted for age, sex, circulating leukocytes fractions, education, prevalent health conditions and lifestyles. We observed no statistically significant associations with methylation levels in the three CpGs tested through pyrosequencing, or in the gene-wide association analysis with MoCA score. However, we observed a statistically significant association between PHQ9 and cg13549966 (chr3:124106738; β (Standard Error) = 0.28 (0.08), Bonferroni-corrected p = 0.025), located close to the transcription start site of the gene. This association was driven by a polychoric factor tagging somatic depressive symptoms (β (SE) = 0.127 (0.064), p = 0.048). This evidence underscores the importance of studying epigenetic variation within the KALRN gene and the role that it may play in brain diseases, particularly in atypical depression, which is often characterized by somatic symptoms.",https://pubmed.ncbi.nlm.nih.gov/39408648/,Document:Pubmed
pubmed:39363747,pubmed,39363747,Differential effects of lifetime stressors on major depressive disorder severity: a longitudinal community-based cohort study.,"Stressors across the lifespan are associated with the onset of major depressive disorder (MDD) and increased severity of depressive symptoms. However, it is unclear how lifetime stressors are related to specific MDD subtypes. The present study aims to examine the relationships between MDD subtypes and stressors experienced across the lifespan while considering potential confounders. Data analyzed were from the Zone d'Épidémiologie Psychiatrique du Sud-Ouest de Montréal (N = 1351). Lifetime stressors included childhood maltreatment, child-parent bonding, and stressful life events. Person-centered analyses were used to identify the clusters/profiles of the studied variables and multinomial logistic regression analyses were performed to examine the relationships between stressors and identified MDD subtypes. Intersectional analysis was applied to further examine how distal stressors interact with proximal stressors to impact the development of MDD subtypes. There was a significant association between proximal stressors and melancholic depression, whereas severe atypical depression and moderate depression were only associated with some domains of stressful life events. Additionally, those with severe atypical depression and melancholic depression were more likely to be exposed to distal stressors such as childhood maltreatment. The combinations of distal and proximal stressors predicted a greater risk of all MDD subtypes except for moderate atypical depression. MDD was characterized into four subtypes based on depressive symptoms and severity. Different stressor profiles were linked with various MDD subtypes. More specific interventions and clinical management are called to provide precision treatment for MDD patients with unique stressor profiles and MDD subtypes.",https://pubmed.ncbi.nlm.nih.gov/39363747/,Document:Pubmed
pubmed:39335346,pubmed,39335346,Low-Grade Inflammation Associated with Major Depression Subtypes: A Cross-Sectional Study.,"Major depressive disorder (MDD) is associated with inflammation and a high level of comorbidities. Atypical depression (AD) is a MDD subtype based on DSM criteria, that could have specific underlying biological mechanisms. AD is associated with elevated cardiovascular (CVD) comorbidities, higher risk of suicide attempts, hypersomnia, and anxiety disorder. In this study, we aim to investigate if AD and polysomnographic parameters could be associated with low-grade inflammation (LGI). LGI is defined by a range from 3 to 10 mg/L of C-reactive protein levels. We carried out a retrospective cohort study in which 765 individuals with MDD were split into two groups: with and without LGI. Our results exhibit differences between the groups for the polysomnographic parameters, with the LGI group showing parameters already associated with inflammation such as reduced rapid eye movement sleep and elevated hypoxemia markers (identified as CVD risk factor). We found that AD is associated with LGI (OR 1.48; p = 0.047) after adjustment. Likewise, we found an LGI prevalence in AD higher (34.8%) than in MDD without atypical features (26.8%). Overall, these results confirm the low-grade inflammation feature of AD and highlight polysomnographic parameters associated with LGI that could also act as risk factors in this context.",https://pubmed.ncbi.nlm.nih.gov/39335346/,Document:Pubmed
pubmed:39316935,pubmed,39316935,Divergent transcriptomic profiles in depressed individuals with hyper- and hypophagia implicating inflammatory status.,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease often presenting with divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) which are closely related to comorbidities, including cardiometabolic disorders. Hyperphagia is associated with atypical depression, decreased stress-hormone signaling, a pro-inflammatory status, hypersomnia, and poorer clinical outcomes. Yet, our understanding of associated biological correlates of Hyperphagic and Hypophagic MDD remain fragmented. We performed an exploratory study on peripheral blood RNA profiling using bulk RNAseq in unmedicated individuals with Hyperphagic and Hypophagic MDD (n = 7 and n = 13, respectively). At baseline, we discovered an increased expression of TADA2B in hyperphagic MDD with the significant enrichment of 72 gene ontology pathways mainly related to inflammation. In addition, we used the Maastricht Acute Stress Task to uncover stress-related transcriptomic profiles in Hyper- and Hypophagic MDD and discovered the upregulation of CCDC196 and the downregulation of SPATA33 in hyperphagic MDD. Gene ontology enrichment analysis after stress exposure showed pathways related to ribosomal activity. The present findings are tempered primarily by the limited sample size, which requires independent replication of this exploratory study. However, stringent methods controlling for false positive findings mitigate the risk associated with sample size limitations. Limitations notwithstanding, findings suggest that hyper- and hypophagic MDD is associated with divergent RNA expression profiles in peripheral blood that are amplified by exposure to a controlled stress test. Our findings in a well-controlled study provide evidence for peripheral markers of a relevant endophenotype of MDD.",https://pubmed.ncbi.nlm.nih.gov/39316935/,Document:Pubmed
pubmed:39221760,pubmed,39221760,The longitudinal patterns of depression subtypes and stressors in depression severity in the Canadian longitudinal study on aging (CLSA).,"The current study aims to characterize the longitudinal patterns of depression subtypes and investigate the associations among the stability of depression subtypes, COVID-19-related stressors, and depression severity. The study utilized data from the Canadian Longitudinal Study on Aging, which is a national, long-term study of Canadian adults aged 45 and older (n = 12,957). Latent profile analysis was used to identify latent depression subtypes. Latent transition analysis was then applied to assess the stability of these subtypes over time. Hierarchical multivariate linear regression was used to explore the relationships among these identified depression subtypes, COVID-19-related stressors, and depression severity among males and females, respectively. Distinct depression subtypes were identified. Except for atypical depression, other depression subtypes showed greater stability over time. We also found that melancholic depression (B = 9.432) and typical depression (B = 6.677) were strongly associated with depression severity during the pandemic. Health-related stressors (B = 0.840), conflict (B = 3.639), difficulties accessing resources (B = 0.927), separation from family (B = 0.840), and caregiving experience (B = 0.764), were significantly associated with increased depression severity. Sex-specific analyses also revealed differences in the associations between stressors and depression severity between males and females. This study contributes valuable insights into the latent clustering of depression subtypes and their stability. Stressors were associated with increased depression severity, with distinct associations observed among males and females. These findings have implications for targeted early interventions and integrated clinical management strategies by providing the evidence base for tailored mental health care during and after the pandemic.",https://pubmed.ncbi.nlm.nih.gov/39221760/,Document:Pubmed
pubmed:39100370,pubmed,39100370,Kleine Levin syndrome - presentation of five cases.,"Kleine Levin syndrome (KLS) is a rare entity. It presents with subacute onset episodic hypersomnia, cognitive decline, altered perception, and occasional hyperphagia and hypersexuality with full recovery during the interepisodic period. Five cases presented with episodic hypersomnia and met the diagnostic criteria of KLS. The majority of the cases were females (3/5) in whom KLS is even rarer. The initial presentation was in the age range of 10-25 years. Cognitive dysfunction (5/5), derealization (4/5), viral prodrome (3/5), hyperphagia (3/5), and hypersexuality (2/5) were other clinical presentations. A differential diagnosis of atypical depression is the major challenge, and thorough history taking would help in differentiation. Treatment with stimulants (modafinil) and mood stabilizers (lithium) proved effective. A high degree of suspicion should be kept for cases of episodic hypersomnolence for early diagnosis and management of KLS.",https://pubmed.ncbi.nlm.nih.gov/39100370/,Document:Pubmed
pubmed:39029520,pubmed,39029520,The Impact of Emotional Responses on Female Reproduction: Fibrinolysis in the Spotlight.,"Fibrinolytic enzymes modify various substrates required for tissue remodeling, playing a crucial role in mechanisms underlying resilience, reward processing, ovulation, embryo implantation, and placentation. Individuals with low resilience and reduced reward responsiveness, when exposed to chronic stress, are at increased risk of experiencing a range of negative emotions. Chronic anxiety and melancholia are examples of negative emotions associated with hypercortisolism, while fear and atypical depression are characterized by systemic inflammation. Both cortisol and inflammatory cytokines stimulate the production of plasminogen activator inhibitor-1 (PAI-1), a potent fibrinolysis inhibitor. Chronic anxiety, fear, and depression are among the many hypofibrinolytic conditions increasing the risk of oligo-anovulation, miscarriage, fetal growth restriction, and preeclampsia. Although significant, the impact of negative emotions on implantation is not as obvious as on ovulation or placentation. Other hypofibrinolytic conditions that may affect female reproduction through mechanisms dependent or independent of PAI-1 include metabolic disturbances (e.g., due to consumption of highly palatable foods, often used to alleviate negative affect), inflammation, hyperhomocysteinemia, hypothyroidism, hypercortisolism, antiphospholipid antibodies, and the 4G allele of the PAI-1 gene. Benzodiazepines and antidepressants should be used with caution in the first trimester as this combination may cause malformations. Also, selective serotonin reuptake inhibitors have fibrinolytic properties that increase the risk of bleeding after surgical procedures. Psychological interventions, especially group therapy, are effective in the prevention of reproductive disorders. Controlled trials are needed to test the hypothesis that female reproductive health depends on psychological well-being, a balanced diet and physical activity, suppression of inflammation and autoantibodies, and homocysteine and...",https://pubmed.ncbi.nlm.nih.gov/39029520/,Document:Pubmed
pubmed:39001570,pubmed,39001570,Efficacy and tolerability of monoamine oxidase inhibitors for the treatment of depressive episodes in mood disorders: A systematic review and network meta-analysis.,"Monoamine oxidase inhibitors (MAOIs) are considered third-line treatments for treatment resistant depression; however, they are underused in clinical practice. This study aimed to assess the efficacy, tolerability, and acceptability of MAOIs for the treatment of depression in comparison with other antidepressant treatments. A systematic review and network meta-analysis of randomised clinical trials was performed to compare the efficacy, tolerability and acceptability between MAOIs and other antidepressant treatments for the treatment of depressive episodes. A total of 83 double-blinded, randomised controlled trials were included in the analysis, with 7765 participants assigned to an active treatment and 1844 assigned to placebo. Several MAOIs, including isocarboxazid, phenelzine, tranylcypromine and moclobemide, showed significantly higher efficacy compared with placebo. The tolerability and acceptability of MAOIs was comparable to other antidepressants. A disproportionate number of studies investigating the most commonly used MAOIs, such as moclobemide and phenelzine, and a lack of specific studies focusing on treatment-resistant and atypical depression. MAOIs are similar in efficacy to other antidepressants for the treatment of depression. However, more studies are needed comparing MAOI treatment in people with treatment-resistant, atypical and bipolar depression.",https://pubmed.ncbi.nlm.nih.gov/39001570/,Document:Pubmed
pubmed:38636214,pubmed,38636214,Hypersomnolence is associated with non-remission of major depressive disorder.,"This study aimed to investigate the prevalence, clinical correlates and the relationship between hypersomnolence and clinical outcomes in a cohort of MDD patients. This is a cross-sectional study of a MDD cohort in an university-affiliated adult psychiatric outpatient clinic. The diagnosis of MDD and severity of depression were ascertained by the clinician with structured clinical interviews. Each participant completed the Epworth Sleepiness Scale (ESS), 1-week sleep diary, and a battery of questionnaires that assessed usual sleep pattern, insomnia, anxiety, depression, fatigue and circadian preference. Hypersomnolence was defined as ESS score ≥14 among those reported ≥7 h of nighttime sleep. Univariate analysis and multiple logistic regression were used to analyze the relationships between the variables. Among 252 recruited subjects, 11 % met the criteria of hypersomnolence as defined by a ESS score ≥14 despite ≥7 h of nighttime sleep. Patients with hypersomnolence had greater depression ratings, higher rates of suicidal ideations over the past week, and more likely to meet a diagnosis of atypical depression (p < 0.05) than those without hypersomnolence. Step-wise logistic regression demonstrated that hypersomnolence was an independent risk factor associated with a 3-fold increase in the risk of depression non-remission (adjusted OR 3.13; 95 % CI 1.10-8.95; p = 0.034). Patients with hypersomnolence despite seemingly adequate sleep represent a subgroup of MDD patients who have a more severe illness profile with higher non-remission rate and suicidality. The findings highlight the importance of addressing both sleep and mood symptoms in the management of MDD.",https://pubmed.ncbi.nlm.nih.gov/38636214/,Document:Pubmed
pubmed:38499279,pubmed,38499279,Affective disorders and the loudness dependence of the auditory evoked potential: Serotonin and beyond.,"Identifying additional noninvasive biomarkers for affective disorders, such as unipolar major depressive disorder (MDD) and bipolar disorder (BD), could aid in the diagnosis and treatment of these prevalent and debilitating neuropsychiatric conditions. One such candidate biomarker is the loudness dependence of the auditory evoked potential (LDAEP), an event-related potential that measures responsiveness of the auditory cortex to different intensities of sound. The LDAEP has been associated with MDD and BD, including therapeutic response to particular classes of antidepressant drugs, while also correlating with several other neuropsychiatric disorders. It has been suggested that increased values of the LDAEP indicate low central serotonergic neurotransmission, further implicating this EEG measure in depression. Here, we briefly review the literature on the LDAEP in affective disorders, including its association with serotonergic signaling, as well as with that of other neurotransmitters such as dopamine. We summarize key findings on the LDAEP and the genetics of these neurotransmitters, as well as prediction of response to particular classes of antidepressants in MDD, including SSRIs versus noradrenergic agents. The possible relationship between this EEG measure and suicidality is addressed. We also briefly analyze acute pharmacologic studies of serotonin and/or dopamine precursor depletion and the LDAEP. In conclusion, the existing literature suggests that serotonin and norepinephrine may modulate the LDAEP in an opposing manner, and that this event-related marker may be of use in predicting response to chronic treatment with particular pharmacologic agents in the context of affective disorders, such as MDD and BD, including in the presence of suicidality.",https://pubmed.ncbi.nlm.nih.gov/38499279/,Document:Pubmed
